Nro Factura,valor_capital,fecha_abono,fecha_factura,demora_pago,habito_pago
109698,4389416,17/01/2018,24/11/2017,54,0.0
109701,4083725,23/01/2018,28/11/2017,56,0.0
109739,14280,28/03/2018,30/11/2017,118,0.0
109753,884456,17/01/2018,30/11/2017,48,0.0
109762,2633650,09/01/2018,11/12/2017,29,1.0
109764,1316825,26/01/2018,11/12/2017,46,0.0
109766,1316825,29/10/2018,11/12/2017,322,0.0
109767,1316825,11/04/2018,11/12/2017,121,0.0
109770,877883,30/04/2018,11/12/2017,140,0.0
109771,2633650,24/01/2018,11/12/2017,44,0.0
109774,877883,26/01/2018,11/12/2017,46,0.0
109782,2633650,24/01/2018,11/12/2017,44,0.0
109784,17276742,08/02/2018,11/12/2017,59,0.0
109788,10036,24/01/2018,11/12/2017,44,0.0
109789,3899358,26/03/2018,11/12/2017,105,0.0
109790,14905196,21/03/2018,12/12/2017,99,0.0
109793,156230,15/01/2018,12/12/2017,34,0.0
109795,2633650,28/03/2018,12/12/2017,106,0.0
109798,2633650,19/02/2018,12/12/2017,69,0.0
109800,3705414,17/01/2018,12/12/2017,36,0.0
109802,877883,18/01/2018,12/12/2017,37,0.0
109816,438942,31/01/2018,12/12/2017,50,0.0
109820,877883,28/03/2018,12/12/2017,106,0.0
109823,5267299,13/02/2018,12/12/2017,63,0.0
109828,194230240,26/02/2018,12/12/2017,76,0.0
109830,25556611,24/01/2018,12/12/2017,43,0.0
109833,2633650,15/01/2018,12/12/2017,34,0.0
109836,1755766,10/01/2018,12/12/2017,29,1.0
109837,3072592,31/01/2018,12/12/2017,50,0.0
109844,1755766,29/01/2018,12/12/2017,48,0.0
109846,1755766,06/03/2018,12/12/2017,84,0.0
109847,2194709,30/01/2018,12/12/2017,49,0.0
109848,2633650,31/01/2018,12/12/2017,50,0.0
109851,271996,30/12/2019,12/12/2017,748,0.0
109852,2194709,20/09/2018,12/12/2017,282,0.0
109853,2633650,31/01/2018,12/12/2017,50,0.0
109856,-7023066,28/09/2018,12/12/2017,290,0.0
109862,877883,24/01/2018,12/12/2017,43,0.0
109865,877883,28/02/2018,12/12/2017,78,0.0
109866,877883,28/02/2018,12/12/2017,78,0.0
109867,438942,09/01/2018,12/12/2017,28,1.0
109868,877883,09/01/2018,12/12/2017,28,1.0
109872,6145183,26/01/2018,12/12/2017,45,0.5
109876,1316825,28/02/2018,12/12/2017,78,0.0
109880,2330415,15/01/2018,12/12/2017,34,0.0
109881,877883,28/12/2018,12/12/2017,381,0.0
109882,1755766,15/01/2018,12/12/2017,34,0.0
109886,1755766,10/01/2018,12/12/2017,29,1.0
109887,34230069,15/01/2018,12/12/2017,34,0.0
109889,1755766,21/02/2018,12/12/2017,71,0.0
109890,1316825,12/03/2018,12/12/2017,90,0.0
109905,1755766,30/01/2018,12/12/2017,49,0.0
109906,877883,29/01/2018,12/12/2017,48,0.0
109908,2633650,15/01/2018,12/12/2017,34,0.0
109909,877883,18/01/2018,12/12/2017,37,0.0
109910,877883,31/01/2018,12/12/2017,50,0.0
109911,877883,24/01/2018,12/12/2017,43,0.0
109917,1755766,24/01/2018,12/12/2017,43,0.0
109918,10696897,09/01/2018,12/12/2017,28,1.0
109926,10696897,24/01/2018,12/12/2017,43,0.0
109927,21947081,17/01/2018,12/12/2017,36,0.0
109929,877883,30/01/2018,12/12/2017,49,0.0
109930,1316825,30/04/2018,13/12/2017,138,0.0
109931,1316825,05/04/2018,13/12/2017,113,0.0
109932,1755766,28/02/2018,13/12/2017,77,0.0
109933,1931343,28/12/2018,13/12/2017,380,0.0
109934,111259,16/01/2018,13/12/2017,34,0.0
109935,1316825,28/12/2018,13/12/2017,380,0.0
109936,1316825,28/12/2018,13/12/2017,380,0.0
109945,4389416,28/02/2018,13/12/2017,77,0.0
109947,877883,28/03/2018,13/12/2017,105,0.0
109949,790095,31/01/2018,13/12/2017,49,0.0
109951,2633650,04/01/2018,13/12/2017,22,1.0
109953,877883,28/03/2018,13/12/2017,105,0.0
109962,1316825,24/01/2018,13/12/2017,42,0.0
109965,877883,24/01/2018,13/12/2017,42,0.0
109966,877883,24/01/2018,13/12/2017,42,0.0
109967,118034502,30/01/2018,13/12/2017,48,0.0
109970,2633650,07/02/2018,13/12/2017,56,0.0
109971,877883,13/02/2018,13/12/2017,62,0.0
109972,1755766,26/01/2018,13/12/2017,44,0.0
109973,1316825,31/01/2018,13/12/2017,49,0.0
109975,1316825,03/01/2018,13/12/2017,21,1.0
109979,438942,31/01/2018,13/12/2017,49,0.0
109980,1755766,31/01/2018,13/12/2017,49,0.0
109981,877883,15/01/2018,13/12/2017,33,0.0
109982,1755766,17/01/2018,13/12/2017,35,0.0
109983,2364108,15/01/2018,13/12/2017,33,0.0
109990,1316825,06/03/2018,13/12/2017,83,0.0
109991,1755766,15/03/2018,13/12/2017,92,0.0
109992,1316825,31/01/2018,13/12/2017,49,0.0
109997,11140,19/01/2018,13/12/2017,37,0.0
110000,877883,30/01/2018,13/12/2017,48,0.0
110015,1316825,29/12/2020,13/12/2017,1112,0.0
110021,2633650,06/03/2018,13/12/2017,83,0.0
110023,3511533,20/03/2018,13/12/2017,97,0.0
110026,2633650,15/03/2018,13/12/2017,92,0.0
110028,11065760,14/03/2018,13/12/2017,91,0.0
110032,877883,24/01/2018,13/12/2017,42,0.0
110033,799768,24/01/2018,13/12/2017,42,0.0
110034,877883,21/05/2018,13/12/2017,159,0.0
110035,1755766,06/03/2018,13/12/2017,83,0.0
110036,877883,09/01/2018,13/12/2017,27,1.0
110039,877883,21/05/2018,13/12/2017,159,0.0
110041,10696897,26/01/2018,13/12/2017,44,0.0
110042,10696849,18/01/2018,13/12/2017,36,0.0
110045,1755766,26/01/2018,13/12/2017,44,0.0
110046,877883,30/04/2018,13/12/2017,138,0.0
110047,877883,27/06/2018,13/12/2017,196,0.0
110049,877883,26/01/2018,13/12/2017,44,0.0
110058,2194709,26/02/2018,13/12/2017,75,0.0
110062,297083924,24/01/2018,13/12/2017,42,0.0
110063,4750747,12/03/2018,13/12/2017,89,0.0
110064,51409861,04/01/2018,13/12/2017,22,1.0
110066,106297900,31/01/2018,13/12/2017,49,0.5
110067,1755766,02/01/2018,13/12/2017,20,1.0
110069,1316825,27/08/2018,13/12/2017,257,0.0
110076,877883,20/03/2018,13/12/2017,97,0.0
110086,3072592,27/08/2018,13/12/2017,257,0.0
110087,2194709,27/08/2018,13/12/2017,257,0.0
110088,2194709,27/08/2018,13/12/2017,257,0.0
110089,877883,15/01/2018,13/12/2017,33,0.0
110090,6830452,28/03/2018,13/12/2017,105,0.0
110091,10696873,30/01/2018,13/12/2017,48,0.0
110099,4389416,09/01/2018,14/12/2017,26,1.0
110100,1316825,09/03/2018,14/12/2017,85,0.0
110102,3511533,15/01/2018,14/12/2017,32,0.0
110105,2633650,26/06/2018,14/12/2017,194,0.0
110109,51345103,24/01/2018,14/12/2017,41,0.0
110110,38508827,24/01/2018,14/12/2017,41,0.0
110111,38508790,24/01/2018,14/12/2017,41,0.0
110117,438942,24/01/2018,14/12/2017,41,0.0
110118,438942,24/01/2018,14/12/2017,41,0.0
110120,438942,09/03/2018,14/12/2017,85,0.0
110122,877883,24/01/2018,14/12/2017,41,0.0
110123,438942,25/01/2018,14/12/2017,42,0.0
110127,1009566,24/01/2018,14/12/2017,41,0.0
110128,1097354,24/01/2018,14/12/2017,41,0.0
110130,1755766,31/01/2018,14/12/2017,48,0.0
110132,1316825,09/01/2018,14/12/2017,26,1.0
110134,1755766,09/03/2018,14/12/2017,85,0.0
110135,1316825,09/01/2018,14/12/2017,26,1.0
110136,1316825,30/12/2019,14/12/2017,746,0.0
110137,1097354,24/01/2018,14/12/2017,41,0.0
110138,1097354,24/01/2018,14/12/2017,41,0.0
110139,1755766,10/01/2018,14/12/2017,27,1.0
110140,1755766,24/01/2018,14/12/2017,41,0.0
110141,1316825,09/01/2018,14/12/2017,26,1.0
110142,1316825,24/01/2018,14/12/2017,41,0.0
110143,1316825,24/01/2018,14/12/2017,41,0.0
110144,1316825,22/03/2018,14/12/2017,98,0.0
110145,1316825,03/01/2018,14/12/2017,20,1.0
110146,1316825,30/12/2019,14/12/2017,746,0.0
110147,1755766,15/01/2018,14/12/2017,32,0.0
110148,1316825,09/03/2018,14/12/2017,85,0.0
110149,1316825,31/01/2018,14/12/2017,48,0.0
110150,1316825,24/01/2018,14/12/2017,41,0.0
110151,1316825,24/01/2018,14/12/2017,41,0.0
110152,1755766,23/02/2018,14/12/2017,71,0.0
110153,1316825,24/01/2018,14/12/2017,41,0.0
110154,1755766,29/01/2018,14/12/2017,46,0.0
110155,1316825,10/01/2018,14/12/2017,27,1.0
110157,1316825,09/01/2018,14/12/2017,26,1.0
110158,1755766,15/01/2018,14/12/2017,32,0.0
110159,1316825,09/01/2018,14/12/2017,26,1.0
110160,1316825,09/01/2018,14/12/2017,26,1.0
110161,1755766,29/06/2018,14/12/2017,197,0.0
110167,877883,16/01/2018,14/12/2017,33,0.0
110168,7023066,15/01/2018,14/12/2017,32,0.0
110176,877883,28/02/2018,14/12/2017,76,0.0
110177,877883,26/02/2018,14/12/2017,74,0.0
110178,2633650,24/01/2018,14/12/2017,41,0.0
110179,1316825,19/04/2018,14/12/2017,126,0.0
110181,3731005,31/01/2018,14/12/2017,48,0.0
110182,37310040,31/01/2018,14/12/2017,48,0.0
110183,18184726,31/01/2018,14/12/2017,48,0.0
110184,26117029,31/01/2018,14/12/2017,48,0.0
110185,3731005,31/01/2018,14/12/2017,48,0.0
110186,3731040,31/01/2018,14/12/2017,48,0.0
110188,5267299,10/01/2018,14/12/2017,27,1.0
110190,1755766,28/02/2018,14/12/2017,76,0.0
110192,1755766,04/01/2018,14/12/2017,21,1.0
110196,877883,10/07/2018,14/12/2017,208,0.0
110197,1755766,21/06/2018,14/12/2017,189,0.0
110198,2136182,15/01/2018,14/12/2017,32,0.0
110199,2516599,09/05/2018,14/12/2017,146,0.0
110201,1755766,31/01/2018,14/12/2017,48,0.0
110202,1755766,15/03/2018,14/12/2017,91,0.0
110203,1755766,23/02/2018,14/12/2017,71,0.0
110204,6145183,26/02/2018,14/12/2017,74,0.0
110205,2282498,31/01/2018,14/12/2017,48,0.0
110206,83065349,04/05/2018,14/12/2017,141,0.0
110207,48617151,13/09/2018,14/12/2017,273,0.0
110208,1755766,26/01/2018,14/12/2017,43,0.0
110209,877883,28/12/2018,14/12/2017,379,0.0
110211,588875668,22/03/2019,14/12/2017,463,0.0
110212,877883,15/01/2018,14/12/2017,32,0.0
110216,877883,18/01/2018,14/12/2017,35,0.0
110219,638413,17/01/2018,14/12/2017,34,0.0
110222,877883,03/01/2018,14/12/2017,20,1.0
110224,27214380,24/01/2018,14/12/2017,41,0.0
110230,1316825,03/01/2018,14/12/2017,20,1.0
110234,877883,28/03/2018,14/12/2017,104,0.0
110250,73149672,24/01/2018,14/12/2017,41,0.0
110251,1316825,04/01/2018,14/12/2017,21,1.0
110252,1316825,30/01/2018,14/12/2017,47,0.0
110261,877883,30/12/2019,14/12/2017,746,0.0
110263,14754317,13/03/2018,14/12/2017,89,0.0
110268,1316825,06/03/2018,14/12/2017,82,0.0
110269,1755766,15/01/2018,14/12/2017,32,0.0
110270,2633650,04/01/2018,14/12/2017,21,1.0
110271,2633650,15/01/2018,14/12/2017,32,0.0
110273,3599322,12/03/2018,14/12/2017,88,0.0
110274,4535730,15/05/2018,14/12/2017,152,0.0
110275,45357296,15/05/2018,14/12/2017,152,0.0
110276,22106918,15/05/2018,14/12/2017,152,0.0
110277,31750108,15/05/2018,14/12/2017,152,0.0
110278,4535730,15/05/2018,14/12/2017,152,0.0
110279,4535743,15/05/2018,14/12/2017,152,0.0
110280,6262233,24/01/2018,14/12/2017,41,0.0
110281,2633650,30/12/2019,14/12/2017,746,0.0
110282,1989869,17/01/2018,14/12/2017,34,0.0
110283,1755766,30/01/2018,14/12/2017,47,0.0
110284,2194709,24/01/2018,14/12/2017,41,0.0
110289,877883,17/01/2018,15/12/2017,33,0.0
110290,4038263,09/01/2018,15/12/2017,25,1.0
110291,1316825,30/12/2019,15/12/2017,745,0.0
110293,438942,30/12/2019,15/12/2017,745,0.0
110295,1316825,09/01/2018,15/12/2017,25,1.0
110296,17115032,28/03/2018,15/12/2017,103,0.0
110297,17115038,28/03/2018,15/12/2017,103,0.0
110299,1316825,28/02/2018,15/12/2017,75,0.0
110301,263365,23/01/2018,15/12/2017,39,0.0
110302,833989,29/01/2018,15/12/2017,45,0.0
110303,52673074,27/02/2018,15/12/2017,74,0.0
110304,29508588,23/01/2018,15/12/2017,39,0.0
110307,1755766,29/06/2018,18/12/2017,193,0.0
110308,51833577,20/03/2018,18/12/2017,92,0.0
110309,32920598,04/05/2018,18/12/2017,137,0.0
110310,26020377,21/03/2018,18/12/2017,93,0.0
110311,35747405,19/02/2018,18/12/2017,63,0.0
110312,26020408,21/03/2018,18/12/2017,93,0.0
110313,877883,26/01/2018,18/12/2017,39,0.0
110316,877883,28/03/2018,20/12/2017,98,0.0
110317,1053459,23/02/2018,20/12/2017,65,0.0
110322,1316825,24/01/2018,21/12/2017,34,0.0
110323,877883,24/01/2018,21/12/2017,34,0.0
110324,877883,24/01/2018,21/12/2017,34,0.0
110325,1316825,24/01/2018,21/12/2017,34,0.0
110326,877883,15/01/2018,21/12/2017,25,1.0
110328,877883,15/01/2018,21/12/2017,25,1.0
110329,2633650,24/01/2018,21/12/2017,34,0.0
110330,4389416,17/04/2018,21/12/2017,117,0.0
110333,2633650,24/01/2018,21/12/2017,34,0.5
110335,877883,06/03/2018,21/12/2017,75,0.0
110336,1316825,15/01/2018,21/12/2017,25,1.0
110337,877883,15/01/2018,21/12/2017,25,1.0
110338,1755766,18/04/2018,21/12/2017,118,0.0
110339,4389416,29/01/2018,21/12/2017,39,0.0
110340,1316825,29/06/2018,21/12/2017,190,0.0
110341,4389416,17/01/2018,21/12/2017,27,1.0
110342,877883,29/06/2018,21/12/2017,190,0.0
110344,877883,30/01/2018,26/12/2017,35,0.0
110346,1423033,04/01/2018,27/12/2017,8,1.0
110347,2633650,04/01/2018,27/12/2017,8,1.0
110348,48283578,20/03/2018,28/12/2017,82,0.5
110349,13168248,16/04/2018,28/12/2017,109,0.0
110350,6418115,04/05/2018,28/12/2017,127,0.0
110353,5000000,04/01/2018,28/12/2017,7,1.0
110354,15347354,04/01/2018,28/12/2017,7,1.0
110355,119539100,04/01/2018,28/12/2017,7,1.0
110356,86543,16/04/2018,28/12/2017,109,0.0
110357,2194709,29/01/2018,28/12/2017,32,0.5
110358,1413720,04/01/2018,28/12/2017,7,1.0
110359,595000,04/01/2018,28/12/2017,7,1.0
110360,904400,04/01/2018,28/12/2017,7,1.0
110361,428400,15/01/2018,28/12/2017,18,1.0
110362,11900,04/01/2018,28/12/2017,7,1.0
110363,385098,17/01/2018,28/12/2017,20,1.0
110364,86275,04/01/2018,28/12/2017,7,1.0
110365,41650,30/01/2018,28/12/2017,33,0.0
110366,57240241,10/01/2018,28/12/2017,13,1.0
110367,2612764,26/01/2018,28/12/2017,29,1.0
110368,3523174,15/01/2018,28/12/2017,18,1.0
110369,3910496,17/01/2018,28/12/2017,20,1.0
110370,5045124,15/01/2018,28/12/2017,18,1.0
110371,19300498,09/01/2018,28/12/2017,12,1.0
110372,17557665,04/01/2018,28/12/2017,7,1.0
110373,511975598,15/01/2018,28/12/2017,18,1.0
110374,47600,04/01/2018,28/12/2017,7,1.0
110375,1782620,04/01/2018,28/12/2017,7,1.0
110376,5267299,04/01/2018,28/12/2017,7,1.0
110377,66640,09/01/2018,28/12/2017,12,1.0
110378,2475200,24/01/2018,28/12/2017,27,1.0
110379,173092435229,15/01/2018,29/12/2017,17,1.0
110380,1028504078,15/01/2018,29/12/2017,17,1.0
110381,1321557606,15/01/2018,29/12/2017,17,1.0
110382,50272910046,15/01/2018,29/12/2017,17,1.0
110383,4987010,15/01/2018,31/12/2017,15,1.0
110384,1755766,15/01/2018,31/12/2017,15,1.0
110385,1202697,15/01/2018,31/12/2017,15,1.0
110386,3052595,15/01/2018,31/12/2017,15,1.0
110387,3776903,15/01/2018,31/12/2017,15,1.0
110388,18642540,10/01/2018,31/12/2017,10,1.0
110389,28932118,15/01/2018,31/12/2017,15,1.0
110390,877926,15/01/2018,31/12/2017,15,1.0
110391,504677,15/01/2018,31/12/2017,15,1.0
110392,1268878,15/01/2018,31/12/2017,15,1.0
110393,1754152,15/01/2018,31/12/2017,15,1.0
110394,9967785,10/01/2018,31/12/2017,10,1.0
110395,2836109,15/01/2018,31/12/2017,15,1.0
110396,788019,16/03/2018,31/12/2017,75,0.0
110397,601942,09/01/2018,31/12/2017,9,1.0
110398,134772265,15/01/2018,31/12/2017,15,1.0
110399,3465280,10/01/2018,31/12/2017,10,1.0
110400,13316100,15/02/2018,31/12/2017,46,0.0
110401,60690,04/01/2018,31/12/2017,4,1.0
110402,15650942,04/01/2018,31/12/2017,4,1.0
110403,1755766,15/01/2018,31/12/2017,15,1.0
110404,154436,15/01/2018,31/12/2017,15,1.0
110405,43630200,15/01/2018,04/01/2018,11,1.0
110406,329844312,15/01/2018,04/01/2018,11,1.0
110407,1113896,29/06/2018,05/01/2018,175,0.0
110408,663945,15/01/2018,09/01/2018,6,1.0
110409,3537346,17/01/2018,10/01/2018,7,1.0
110410,929678,17/01/2018,11/01/2018,6,1.0
110411,7437424,17/01/2018,11/01/2018,6,1.0
110412,1394517,28/02/2018,11/01/2018,48,0.5
110413,1394517,26/01/2018,11/01/2018,15,1.0
110414,1394517,29/10/2018,11/01/2018,291,0.0
110415,1394517,11/04/2018,11/01/2018,90,0.0
110416,1394517,17/01/2018,11/01/2018,6,1.0
110417,929678,18/01/2018,11/01/2018,7,1.0
110418,929678,06/08/2018,11/01/2018,207,0.0
110419,2789034,11/04/2018,11/01/2018,90,0.5
110420,1859356,18/01/2018,11/01/2018,7,1.0
110421,1394517,18/01/2018,11/01/2018,7,1.0
110422,2789034,19/02/2018,11/01/2018,39,0.0
110423,23799756,18/01/2018,11/01/2018,7,1.0
110424,15666965,28/02/2018,11/01/2018,48,0.5
110425,44475794,25/01/2018,11/01/2018,14,1.0
110426,18946837,31/01/2018,11/01/2018,20,1.0
110427,80417150,31/01/2018,11/01/2018,20,1.0
110428,1859356,17/01/2018,11/01/2018,6,1.0
110429,929678,17/01/2018,11/01/2018,6,1.0
110430,929678,28/02/2018,11/01/2018,48,0.5
110431,1348033,17/01/2018,11/01/2018,6,1.0
110432,1394517,17/01/2018,11/01/2018,6,1.0
110433,2324195,18/01/2018,11/01/2018,7,1.0
110434,2324195,17/01/2018,11/01/2018,6,1.0
110435,3718712,17/01/2018,11/01/2018,6,1.0
110436,929678,26/03/2018,11/01/2018,74,0.0
110437,8367102,24/01/2018,11/01/2018,13,1.0
110438,7437424,24/01/2018,11/01/2018,13,1.0
110439,9296780,18/01/2018,11/01/2018,7,1.0
110440,6703753,17/01/2018,11/01/2018,6,1.0
110442,1859356,26/02/2018,11/01/2018,46,0.0
110443,1859356,20/03/2018,11/01/2018,68,0.0
110444,1859356,26/03/2018,11/01/2018,74,0.0
110445,989602,26/02/2018,11/01/2018,46,0.0
110447,2343726,17/01/2018,11/01/2018,6,1.0
110448,7421799,17/01/2018,11/01/2018,6,1.0
110449,1394517,24/01/2018,11/01/2018,13,1.0
110450,929678,24/01/2018,11/01/2018,13,1.0
110451,307610821,30/01/2018,11/01/2018,19,1.0
110452,344174600,26/02/2018,11/01/2018,46,0.5
110453,4750747,23/04/2018,11/01/2018,102,0.0
110454,51409861,07/02/2018,11/01/2018,27,1.0
110455,34103571,29/01/2018,11/01/2018,18,1.0
110456,106297900,07/02/2018,11/01/2018,27,1.0
110457,1859356,24/01/2018,11/01/2018,13,1.0
110458,464839,24/01/2018,11/01/2018,13,1.0
110459,1859356,12/03/2018,11/01/2018,60,0.0
110460,1859356,25/01/2018,11/01/2018,14,1.0
110461,1859356,18/01/2018,11/01/2018,7,1.0
110462,1394517,27/08/2018,11/01/2018,228,0.0
110463,2324195,18/01/2018,11/01/2018,7,1.0
110464,2789034,18/01/2018,11/01/2018,7,1.0
110465,7812420,07/03/2018,11/01/2018,55,0.0
110466,7812422,07/03/2018,11/01/2018,55,0.0
110467,464839,03/04/2018,11/01/2018,82,0.0
110468,1208582,07/02/2018,11/01/2018,27,1.0
110469,1162098,24/01/2018,11/01/2018,13,1.0
110470,929678,05/04/2018,11/01/2018,84,0.0
110471,59873598,24/01/2018,11/01/2018,13,1.0
110472,25053025,24/01/2018,11/01/2018,13,1.0
110473,22507504,24/01/2018,11/01/2018,13,1.0
110474,2630364,24/01/2018,11/01/2018,13,1.0
110475,17760058,24/01/2018,11/01/2018,13,1.0
110476,929678,05/03/2018,11/01/2018,53,0.0
110477,929678,17/01/2018,11/01/2018,6,1.0
110478,1859356,30/12/2019,11/01/2018,718,0.0
110479,929678,05/03/2018,11/01/2018,53,0.0
110480,27890339,17/01/2018,11/01/2018,6,1.0
110481,15624842,19/02/2018,11/01/2018,39,0.5
110482,929678,09/05/2018,11/01/2018,118,0.0
110483,3253873,27/08/2018,11/01/2018,228,0.0
110484,2324195,27/08/2018,11/01/2018,228,0.0
110485,2324195,27/08/2018,11/01/2018,228,0.0
110486,1394517,24/01/2018,11/01/2018,13,1.0
110487,1859356,10/04/2018,11/01/2018,89,0.5
110488,929678,17/01/2018,11/01/2018,6,1.0
110489,1859356,24/01/2018,11/01/2018,13,1.0
110490,1394517,18/01/2018,11/01/2018,7,1.0
110491,1859356,24/01/2018,11/01/2018,13,1.0
110492,1859356,15/03/2018,11/01/2018,63,0.0
110493,1859356,24/01/2018,11/01/2018,13,1.0
110494,1859356,28/02/2018,11/01/2018,48,0.0
110495,1394517,24/01/2018,11/01/2018,13,1.0
110496,1859356,24/01/2018,11/01/2018,13,1.0
110497,2789034,12/03/2018,11/01/2018,60,0.0
110498,3718712,25/01/2018,11/01/2018,14,1.0
110499,3718712,30/01/2018,11/01/2018,19,1.0
110500,929678,29/01/2018,12/01/2018,17,1.0
110501,2789034,06/03/2018,12/01/2018,53,0.0
110502,2324195,17/01/2018,12/01/2018,5,1.0
110503,3718712,30/04/2018,12/01/2018,108,0.0
110504,929678,29/01/2018,12/01/2018,17,1.0
110505,6507746,24/01/2018,12/01/2018,12,1.0
110506,2789034,15/03/2018,12/01/2018,62,0.0
110507,5970642,24/01/2018,12/01/2018,12,1.0
110508,16992014,14/03/2018,12/01/2018,61,0.0
110509,62753266,24/01/2018,12/01/2018,12,1.0
110510,2789034,23/02/2018,12/01/2018,42,0.0
110511,1394517,31/01/2018,12/01/2018,19,1.0
110512,929678,24/01/2018,12/01/2018,12,1.0
110513,929678,23/02/2018,12/01/2018,42,0.5
110514,929678,28/05/2018,12/01/2018,136,0.0
110515,1859356,06/03/2018,12/01/2018,53,0.0
110516,929678,21/02/2018,12/01/2018,40,0.0
110517,929678,29/01/2018,12/01/2018,17,1.0
110518,1859356,18/01/2018,12/01/2018,6,1.0
110519,87966130,04/05/2018,12/01/2018,112,0.0
110520,51485570,13/09/2018,12/01/2018,244,0.0
110521,929678,28/05/2018,12/01/2018,136,0.0
110522,929678,29/01/2018,12/01/2018,17,1.0
110523,7812420,28/02/2018,12/01/2018,47,0.5
110524,7812422,23/02/2018,12/01/2018,42,0.5
110525,1859356,17/01/2018,12/01/2018,5,1.0
110526,1859356,17/01/2018,12/01/2018,5,1.0
110527,1859356,28/02/2018,12/01/2018,47,0.0
110528,929678,30/04/2018,12/01/2018,108,0.0
110529,929678,27/06/2018,12/01/2018,166,0.0
110530,1394517,17/01/2018,12/01/2018,5,1.0
110531,929678,26/01/2018,12/01/2018,14,1.0
110532,7812420,24/01/2018,12/01/2018,12,1.0
110533,7812422,24/01/2018,12/01/2018,12,1.0
110534,1859356,26/02/2018,12/01/2018,45,0.5
110535,1859356,25/01/2018,12/01/2018,13,1.0
110536,1859356,17/01/2018,12/01/2018,5,1.0
110537,1859356,18/01/2018,12/01/2018,6,1.0
110538,1859356,17/01/2018,12/01/2018,5,1.0
110539,1859356,17/01/2018,12/01/2018,5,1.0
110540,1673421,24/01/2018,12/01/2018,12,1.0
110541,2324195,26/02/2018,12/01/2018,45,0.0
110542,1859356,24/01/2018,12/01/2018,12,1.0
110543,929678,24/01/2018,12/01/2018,12,1.0
110544,929678,24/01/2018,12/01/2018,12,1.0
110545,1626805,07/02/2018,12/01/2018,26,1.0
110546,2324195,20/09/2018,12/01/2018,251,0.0
110547,2789034,31/01/2018,12/01/2018,19,1.0
110548,2789034,12/02/2018,12/01/2018,31,0.5
110549,2324195,18/01/2018,12/01/2018,6,1.0
110550,-7437424,28/09/2018,12/01/2018,259,0.0
110551,6507746,17/01/2018,12/01/2018,5,1.0
110552,1394517,24/01/2018,12/01/2018,12,1.0
110553,2789034,17/01/2018,12/01/2018,5,1.0
110554,6507746,17/01/2018,12/01/2018,5,1.0
110555,9296780,31/01/2018,12/01/2018,19,1.0
110556,929678,28/02/2018,12/01/2018,47,0.0
110557,3718712,07/02/2018,12/01/2018,26,1.0
110558,464839,23/02/2018,12/01/2018,42,0.0
110559,929678,21/02/2018,12/01/2018,40,0.0
110560,1394517,24/01/2018,12/01/2018,12,1.0
110561,929678,28/02/2018,12/01/2018,47,0.0
110562,929678,28/02/2018,12/01/2018,47,0.0
110563,2324195,18/01/2018,12/01/2018,6,1.0
110564,59500,17/01/2018,12/01/2018,5,1.0
110565,4648390,28/03/2018,12/01/2018,75,0.0
110566,2789034,18/01/2018,12/01/2018,6,1.0
110567,929678,28/03/2018,12/01/2018,75,0.0
110568,4648390,17/04/2018,12/01/2018,95,0.0
110569,9916,17/01/2018,12/01/2018,5,1.0
110570,836710,05/04/2018,12/01/2018,83,0.5
110571,929678,31/01/2018,12/01/2018,19,1.0
110572,929678,25/01/2018,12/01/2018,13,1.0
110573,2789034,18/01/2018,12/01/2018,6,1.0
110574,1859356,18/01/2018,12/01/2018,6,1.0
110575,1859356,18/01/2018,12/01/2018,6,1.0
110576,929678,05/03/2018,12/01/2018,52,0.0
110577,929678,21/05/2018,12/01/2018,129,0.0
110578,2789034,31/01/2018,12/01/2018,19,1.0
110579,929678,05/03/2018,12/01/2018,52,0.0
110580,929678,05/03/2018,12/01/2018,52,0.0
110581,929678,28/03/2018,12/01/2018,75,0.0
110582,2789034,18/01/2018,12/01/2018,6,1.0
110583,2324195,18/01/2018,12/01/2018,6,1.0
110584,1859356,24/01/2018,12/01/2018,12,1.0
110585,1859356,18/01/2018,12/01/2018,6,1.0
110586,2324195,24/01/2018,12/01/2018,12,1.0
110587,1115613,23/02/2018,12/01/2018,42,0.0
110588,23706788,21/02/2018,12/01/2018,40,0.0
110589,14795666,21/03/2018,12/01/2018,68,0.0
110590,3718712,18/01/2018,12/01/2018,6,1.0
110591,2789034,31/01/2018,12/01/2018,19,1.0
110592,4648390,18/01/2018,12/01/2018,6,1.0
110593,1394517,09/03/2018,12/01/2018,56,0.0
